order_id,order_date,region,product,category,quantity,price,revenue
5252,2023-08-07 19:00:00,East,Headphones,Electronics,1,622,622
5253,2023-08-07 20:00:00,North,Headphones,Electronics,4,877,3508
5254,2023-08-07 21:00:00,North,Laptop,Accessories,4,288,1152
5255,2023-08-07 22:00:00,South,Laptop,Electronics,2,308,616
5256,2023-08-07 23:00:00,East,Phone,Electronics,3,112,336
5257,2023-08-08 00:00:00,South,Phone,Electronics,4,988,3952
5258,2023-08-08 01:00:00,North,Laptop,Electronics,2,261,522
5259,2023-08-08 02:00:00,North,Tablet,Accessories,1,671,671
5260,2023-08-08 03:00:00,West,Tablet,Electronics,4,592,2368
5261,2023-08-08 04:00:00,East,Headphones,Accessories,3,534,1602
5262,2023-08-08 05:00:00,North,Laptop,Accessories,1,104,104
5263,2023-08-08 06:00:00,West,Laptop,Electronics,2,301,602
5264,2023-08-08 07:00:00,East,Headphones,Accessories,1,515,515
5265,2023-08-08 08:00:00,South,Phone,Electronics,4,111,444
5266,2023-08-08 09:00:00,East,Phone,Accessories,1,496,496
5267,2023-08-08 10:00:00,East,Tablet,Accessories,1,440,440
5268,2023-08-08 11:00:00,North,Laptop,Electronics,1,851,851
5269,2023-08-08 12:00:00,North,Phone,Accessories,3,472,1416
5270,2023-08-08 13:00:00,East,Tablet,Electronics,4,477,1908
5271,2023-08-08 14:00:00,North,Tablet,Accessories,2,324,648
5272,2023-08-08 15:00:00,North,Tablet,Accessories,3,281,843
5273,2023-08-08 16:00:00,North,Phone,Electronics,4,396,1584
5274,2023-08-08 17:00:00,West,Phone,Electronics,2,915,1830
5275,2023-08-08 18:00:00,West,Laptop,Electronics,2,406,812
5276,2023-08-08 19:00:00,East,Laptop,Accessories,2,530,1060
5277,2023-08-08 20:00:00,North,Tablet,Electronics,4,789,3156
5278,2023-08-08 21:00:00,West,Tablet,Electronics,2,217,434
5279,2023-08-08 22:00:00,East,Phone,Electronics,2,451,902
5280,2023-08-08 23:00:00,North,Phone,Electronics,3,687,2061
5281,2023-08-09 00:00:00,South,Laptop,Accessories,2,145,290
5282,2023-08-09 01:00:00,North,Laptop,Accessories,1,326,326
5283,2023-08-09 02:00:00,North,Headphones,Accessories,3,455,1365
5284,2023-08-09 03:00:00,West,Laptop,Accessories,3,393,1179
5285,2023-08-09 04:00:00,East,Phone,Accessories,4,339,1356
5286,2023-08-09 05:00:00,East,Tablet,Accessories,2,447,894
5287,2023-08-09 06:00:00,West,Headphones,Electronics,1,240,240
5288,2023-08-09 07:00:00,North,Laptop,Accessories,1,303,303
5289,2023-08-09 08:00:00,South,Laptop,Electronics,2,761,1522
5290,2023-08-09 09:00:00,North,Phone,Electronics,2,741,1482
5291,2023-08-09 10:00:00,North,Headphones,Electronics,4,960,3840
5292,2023-08-09 11:00:00,South,Laptop,Electronics,1,944,944
5293,2023-08-09 12:00:00,West,Tablet,Accessories,3,368,1104
5294,2023-08-09 13:00:00,East,Phone,Accessories,4,412,1648
5295,2023-08-09 14:00:00,West,Headphones,Accessories,4,517,2068
5296,2023-08-09 15:00:00,West,Laptop,Electronics,3,236,708
5297,2023-08-09 16:00:00,North,Laptop,Accessories,4,727,2908
5298,2023-08-09 17:00:00,East,Headphones,Accessories,2,450,900
5299,2023-08-09 18:00:00,East,Phone,Accessories,3,260,780
5300,2023-08-09 19:00:00,West,Headphones,Accessories,3,766,2298
5301,2023-08-09 20:00:00,South,Headphones,Accessories,1,272,272
5302,2023-08-09 21:00:00,West,Phone,Accessories,3,229,687
5303,2023-08-09 22:00:00,South,Laptop,Electronics,4,178,712
5304,2023-08-09 23:00:00,East,Tablet,Electronics,1,668,668
5305,2023-08-10 00:00:00,West,Phone,Accessories,4,962,3848
5306,2023-08-10 01:00:00,North,Tablet,Electronics,2,156,312
5307,2023-08-10 02:00:00,West,Laptop,Electronics,2,499,998
5308,2023-08-10 03:00:00,East,Headphones,Accessories,1,462,462
5309,2023-08-10 04:00:00,North,Tablet,Electronics,1,434,434
5310,2023-08-10 05:00:00,North,Laptop,Accessories,4,233,932
5311,2023-08-10 06:00:00,South,Laptop,Electronics,2,113,226
5312,2023-08-10 07:00:00,North,Headphones,Accessories,1,382,382
5313,2023-08-10 08:00:00,North,Headphones,Electronics,2,905,1810
5314,2023-08-10 09:00:00,West,Laptop,Electronics,2,758,1516
5315,2023-08-10 10:00:00,East,Laptop,Electronics,2,520,1040
5316,2023-08-10 11:00:00,South,Tablet,Electronics,4,226,904
5317,2023-08-10 12:00:00,West,Laptop,Accessories,4,871,3484
5318,2023-08-10 13:00:00,North,Laptop,Electronics,2,925,1850
5319,2023-08-10 14:00:00,North,Tablet,Accessories,2,317,634
5320,2023-08-10 15:00:00,South,Phone,Accessories,2,844,1688
5321,2023-08-10 16:00:00,East,Tablet,Electronics,3,980,2940
5322,2023-08-10 17:00:00,South,Tablet,Electronics,3,779,2337
5323,2023-08-10 18:00:00,West,Headphones,Accessories,4,754,3016
5324,2023-08-10 19:00:00,South,Tablet,Electronics,2,588,1176
5325,2023-08-10 20:00:00,North,Laptop,Accessories,3,359,1077
5326,2023-08-10 21:00:00,West,Laptop,Electronics,1,317,317
5327,2023-08-10 22:00:00,North,Laptop,Accessories,1,919,919
5328,2023-08-10 23:00:00,East,Phone,Electronics,2,757,1514
5329,2023-08-11 00:00:00,North,Laptop,Electronics,3,588,1764
5330,2023-08-11 01:00:00,North,Phone,Accessories,1,542,542
5331,2023-08-11 02:00:00,South,Laptop,Accessories,4,198,792
5332,2023-08-11 03:00:00,North,Tablet,Accessories,1,281,281
5333,2023-08-11 04:00:00,West,Headphones,Electronics,4,268,1072
5334,2023-08-11 05:00:00,West,Laptop,Electronics,1,332,332
5335,2023-08-11 06:00:00,East,Phone,Electronics,1,192,192
5336,2023-08-11 07:00:00,West,Phone,Electronics,3,728,2184
5337,2023-08-11 08:00:00,South,Headphones,Accessories,1,571,571
5338,2023-08-11 09:00:00,East,Laptop,Accessories,1,615,615
5339,2023-08-11 10:00:00,West,Tablet,Electronics,4,184,736
5340,2023-08-11 11:00:00,South,Laptop,Electronics,4,778,3112
5341,2023-08-11 12:00:00,West,Laptop,Electronics,1,618,618
5342,2023-08-11 13:00:00,West,Headphones,Accessories,2,480,960
5343,2023-08-11 14:00:00,North,Laptop,Accessories,1,506,506
5344,2023-08-11 15:00:00,West,Tablet,Electronics,1,331,331
5345,2023-08-11 16:00:00,West,Phone,Accessories,3,350,1050
5346,2023-08-11 17:00:00,South,Headphones,Electronics,1,184,184
5347,2023-08-11 18:00:00,South,Tablet,Electronics,1,418,418
5348,2023-08-11 19:00:00,North,Phone,Accessories,4,292,1168
5349,2023-08-11 20:00:00,West,Headphones,Accessories,4,734,2936
5350,2023-08-11 21:00:00,North,Headphones,Accessories,4,700,2800
5351,2023-08-11 22:00:00,West,Phone,Accessories,4,706,2824
5352,2023-08-11 23:00:00,East,Phone,Electronics,1,986,986
5353,2023-08-12 00:00:00,East,Tablet,Accessories,2,399,798
5354,2023-08-12 01:00:00,North,Laptop,Accessories,3,457,1371
5355,2023-08-12 02:00:00,North,Laptop,Accessories,3,656,1968
5356,2023-08-12 03:00:00,North,Laptop,Accessories,2,864,1728
5357,2023-08-12 04:00:00,South,Laptop,Electronics,2,552,1104
5358,2023-08-12 05:00:00,South,Laptop,Electronics,3,984,2952
5359,2023-08-12 06:00:00,South,Tablet,Accessories,1,662,662
5360,2023-08-12 07:00:00,North,Headphones,Accessories,3,605,1815
5361,2023-08-12 08:00:00,West,Tablet,Electronics,2,164,328
5362,2023-08-12 09:00:00,East,Tablet,Electronics,1,665,665
5363,2023-08-12 10:00:00,North,Tablet,Accessories,3,321,963
5364,2023-08-12 11:00:00,South,Headphones,Electronics,1,565,565
5365,2023-08-12 12:00:00,South,Tablet,Electronics,1,171,171
5366,2023-08-12 13:00:00,North,Tablet,Electronics,2,987,1974
5367,2023-08-12 14:00:00,North,Headphones,Electronics,4,573,2292
5368,2023-08-12 15:00:00,South,Tablet,Accessories,3,779,2337
5369,2023-08-12 16:00:00,West,Laptop,Electronics,2,797,1594
5370,2023-08-12 17:00:00,South,Phone,Electronics,3,754,2262
5371,2023-08-12 18:00:00,South,Tablet,Accessories,4,118,472
5372,2023-08-12 19:00:00,North,Phone,Accessories,4,621,2484
5373,2023-08-12 20:00:00,West,Tablet,Accessories,4,883,3532
5374,2023-08-12 21:00:00,South,Tablet,Electronics,4,782,3128
5375,2023-08-12 22:00:00,South,Laptop,Accessories,3,514,1542
5376,2023-08-12 23:00:00,East,Headphones,Electronics,1,463,463
5377,2023-08-13 00:00:00,North,Phone,Accessories,1,627,627
5378,2023-08-13 01:00:00,East,Headphones,Electronics,4,179,716
5379,2023-08-13 02:00:00,East,Laptop,Accessories,4,895,3580
5380,2023-08-13 03:00:00,South,Laptop,Accessories,1,289,289
5381,2023-08-13 04:00:00,North,Phone,Electronics,2,247,494
5382,2023-08-13 05:00:00,West,Headphones,Accessories,4,774,3096
5383,2023-08-13 06:00:00,South,Laptop,Accessories,1,542,542
5384,2023-08-13 07:00:00,West,Tablet,Accessories,2,364,728
5385,2023-08-13 08:00:00,West,Tablet,Accessories,1,971,971
5386,2023-08-13 09:00:00,North,Tablet,Accessories,2,749,1498
5387,2023-08-13 10:00:00,East,Headphones,Electronics,3,608,1824
5388,2023-08-13 11:00:00,North,Tablet,Electronics,2,400,800
5389,2023-08-13 12:00:00,West,Tablet,Accessories,4,565,2260
5390,2023-08-13 13:00:00,South,Laptop,Accessories,2,464,928
5391,2023-08-13 14:00:00,West,Laptop,Electronics,2,498,996
5392,2023-08-13 15:00:00,South,Tablet,Electronics,4,592,2368
5393,2023-08-13 16:00:00,South,Tablet,Accessories,3,641,1923
5394,2023-08-13 17:00:00,North,Laptop,Electronics,2,915,1830
5395,2023-08-13 18:00:00,West,Phone,Accessories,3,579,1737
5396,2023-08-13 19:00:00,East,Headphones,Accessories,1,267,267
5397,2023-08-13 20:00:00,West,Headphones,Accessories,1,702,702
5398,2023-08-13 21:00:00,West,Laptop,Accessories,4,190,760
5399,2023-08-13 22:00:00,East,Headphones,Electronics,3,822,2466
5400,2023-08-13 23:00:00,North,Laptop,Electronics,4,941,3764
5401,2023-08-14 00:00:00,West,Laptop,Electronics,4,399,1596
5402,2023-08-14 01:00:00,West,Laptop,Accessories,2,273,546
5403,2023-08-14 02:00:00,South,Laptop,Electronics,1,745,745
5404,2023-08-14 03:00:00,West,Phone,Accessories,4,472,1888
5405,2023-08-14 04:00:00,East,Tablet,Accessories,2,123,246
5406,2023-08-14 05:00:00,South,Tablet,Electronics,2,300,600
5407,2023-08-14 06:00:00,North,Phone,Accessories,3,830,2490
5408,2023-08-14 07:00:00,South,Headphones,Accessories,1,106,106
5409,2023-08-14 08:00:00,East,Headphones,Accessories,3,105,315
5410,2023-08-14 09:00:00,East,Tablet,Electronics,3,729,2187
5411,2023-08-14 10:00:00,South,Headphones,Accessories,4,260,1040
5412,2023-08-14 11:00:00,North,Tablet,Electronics,3,696,2088
5413,2023-08-14 12:00:00,South,Tablet,Accessories,4,977,3908
5414,2023-08-14 13:00:00,North,Phone,Electronics,3,347,1041
5415,2023-08-14 14:00:00,South,Headphones,Accessories,2,265,530
5416,2023-08-14 15:00:00,East,Phone,Electronics,1,527,527
5417,2023-08-14 16:00:00,West,Tablet,Electronics,1,244,244
5418,2023-08-14 17:00:00,West,Tablet,Accessories,1,610,610
5419,2023-08-14 18:00:00,North,Tablet,Accessories,2,642,1284
5420,2023-08-14 19:00:00,North,Laptop,Accessories,2,608,1216
5421,2023-08-14 20:00:00,North,Laptop,Accessories,3,319,957
5422,2023-08-14 21:00:00,East,Laptop,Electronics,3,744,2232
5423,2023-08-14 22:00:00,South,Phone,Accessories,3,675,2025
5424,2023-08-14 23:00:00,East,Tablet,Electronics,3,175,525
5425,2023-08-15 00:00:00,West,Headphones,Accessories,1,742,742
5426,2023-08-15 01:00:00,North,Phone,Electronics,3,923,2769
5427,2023-08-15 02:00:00,South,Phone,Electronics,2,418,836
5428,2023-08-15 03:00:00,West,Phone,Electronics,2,972,1944
5429,2023-08-15 04:00:00,West,Headphones,Accessories,2,137,274
5430,2023-08-15 05:00:00,West,Tablet,Accessories,4,665,2660
5431,2023-08-15 06:00:00,East,Laptop,Electronics,4,741,2964
5432,2023-08-15 07:00:00,North,Tablet,Electronics,4,829,3316
5433,2023-08-15 08:00:00,West,Tablet,Electronics,3,613,1839
5434,2023-08-15 09:00:00,North,Phone,Electronics,1,345,345
5435,2023-08-15 10:00:00,East,Phone,Electronics,1,239,239
5436,2023-08-15 11:00:00,West,Phone,Accessories,3,907,2721
5437,2023-08-15 12:00:00,East,Laptop,Electronics,3,357,1071
5438,2023-08-15 13:00:00,East,Laptop,Accessories,4,716,2864
5439,2023-08-15 14:00:00,North,Laptop,Accessories,2,480,960
5440,2023-08-15 15:00:00,West,Tablet,Accessories,2,947,1894
5441,2023-08-15 16:00:00,East,Phone,Electronics,4,577,2308
5442,2023-08-15 17:00:00,West,Headphones,Electronics,4,284,1136
5443,2023-08-15 18:00:00,North,Tablet,Electronics,1,402,402
5444,2023-08-15 19:00:00,East,Laptop,Electronics,4,593,2372
5445,2023-08-15 20:00:00,North,Headphones,Accessories,2,855,1710
5446,2023-08-15 21:00:00,West,Headphones,Accessories,2,263,526
5447,2023-08-15 22:00:00,West,Phone,Accessories,3,743,2229
5448,2023-08-15 23:00:00,North,Headphones,Electronics,1,302,302
5449,2023-08-16 00:00:00,South,Laptop,Electronics,3,507,1521
5450,2023-08-16 01:00:00,East,Phone,Electronics,1,309,309
5451,2023-08-16 02:00:00,West,Headphones,Electronics,3,958,2874
5452,2023-08-16 03:00:00,West,Phone,Electronics,1,200,200
5453,2023-08-16 04:00:00,East,Headphones,Electronics,4,545,2180
5454,2023-08-16 05:00:00,North,Tablet,Accessories,2,997,1994
5455,2023-08-16 06:00:00,North,Tablet,Accessories,4,882,3528
5456,2023-08-16 07:00:00,North,Laptop,Electronics,1,660,660
5457,2023-08-16 08:00:00,South,Tablet,Accessories,1,467,467
5458,2023-08-16 09:00:00,South,Tablet,Accessories,3,338,1014
5459,2023-08-16 10:00:00,West,Tablet,Accessories,1,826,826
5460,2023-08-16 11:00:00,North,Headphones,Accessories,4,390,1560
5461,2023-08-16 12:00:00,East,Headphones,Electronics,1,471,471
5462,2023-08-16 13:00:00,West,Phone,Accessories,1,961,961
5463,2023-08-16 14:00:00,East,Headphones,Electronics,3,530,1590
5464,2023-08-16 15:00:00,West,Tablet,Electronics,1,379,379
5465,2023-08-16 16:00:00,South,Headphones,Accessories,3,566,1698
5466,2023-08-16 17:00:00,West,Laptop,Electronics,2,415,830
5467,2023-08-16 18:00:00,South,Phone,Accessories,3,176,528
5468,2023-08-16 19:00:00,West,Phone,Electronics,1,915,915
5469,2023-08-16 20:00:00,North,Headphones,Electronics,2,250,500
5470,2023-08-16 21:00:00,East,Tablet,Accessories,1,495,495
5471,2023-08-16 22:00:00,North,Phone,Accessories,3,595,1785
5472,2023-08-16 23:00:00,West,Laptop,Electronics,4,396,1584
5473,2023-08-17 00:00:00,West,Laptop,Accessories,2,768,1536
5474,2023-08-17 01:00:00,West,Phone,Electronics,4,809,3236
5475,2023-08-17 02:00:00,South,Tablet,Accessories,4,995,3980
5476,2023-08-17 03:00:00,East,Tablet,Electronics,2,506,1012
5477,2023-08-17 04:00:00,East,Headphones,Electronics,4,386,1544
5478,2023-08-17 05:00:00,West,Headphones,Electronics,4,592,2368
5479,2023-08-17 06:00:00,West,Phone,Electronics,4,635,2540
5480,2023-08-17 07:00:00,South,Headphones,Electronics,4,555,2220
5481,2023-08-17 08:00:00,North,Headphones,Accessories,2,591,1182
5482,2023-08-17 09:00:00,North,Headphones,Electronics,1,108,108
5483,2023-08-17 10:00:00,East,Laptop,Accessories,4,231,924
5484,2023-08-17 11:00:00,South,Headphones,Accessories,2,176,352
5485,2023-08-17 12:00:00,West,Phone,Electronics,2,837,1674
5486,2023-08-17 13:00:00,East,Tablet,Electronics,2,230,460
5487,2023-08-17 14:00:00,South,Headphones,Accessories,2,987,1974
5488,2023-08-17 15:00:00,North,Tablet,Electronics,3,511,1533
5489,2023-08-17 16:00:00,South,Headphones,Electronics,1,189,189
5490,2023-08-17 17:00:00,North,Phone,Accessories,1,597,597
5491,2023-08-17 18:00:00,South,Laptop,Accessories,4,728,2912
5492,2023-08-17 19:00:00,East,Phone,Accessories,2,721,1442
5493,2023-08-17 20:00:00,North,Laptop,Accessories,3,988,2964
5494,2023-08-17 21:00:00,East,Headphones,Accessories,2,453,906
5495,2023-08-17 22:00:00,East,Headphones,Accessories,4,370,1480
5496,2023-08-17 23:00:00,North,Laptop,Electronics,1,491,491
5497,2023-08-18 00:00:00,North,Phone,Accessories,4,531,2124
5498,2023-08-18 01:00:00,West,Phone,Accessories,4,838,3352
5499,2023-08-18 02:00:00,West,Laptop,Electronics,4,571,2284
5500,2023-08-18 03:00:00,West,Headphones,Electronics,4,855,3420
5501,2023-08-18 04:00:00,East,Laptop,Electronics,4,407,1628
5502,2023-08-18 05:00:00,East,Headphones,Electronics,4,607,2428
5503,2023-08-18 06:00:00,West,Laptop,Electronics,4,154,616
5504,2023-08-18 07:00:00,East,Headphones,Electronics,1,136,136
5505,2023-08-18 08:00:00,East,Laptop,Accessories,1,999,999
5506,2023-08-18 09:00:00,North,Tablet,Electronics,2,154,308
5507,2023-08-18 10:00:00,North,Headphones,Electronics,2,623,1246
5508,2023-08-18 11:00:00,East,Phone,Electronics,3,562,1686
5509,2023-08-18 12:00:00,West,Laptop,Electronics,3,796,2388
5510,2023-08-18 13:00:00,South,Phone,Accessories,1,577,577
5511,2023-08-18 14:00:00,West,Laptop,Electronics,1,848,848
5512,2023-08-18 15:00:00,South,Phone,Electronics,3,904,2712
5513,2023-08-18 16:00:00,West,Phone,Accessories,1,815,815
5514,2023-08-18 17:00:00,North,Laptop,Accessories,3,310,930
5515,2023-08-18 18:00:00,East,Laptop,Accessories,2,325,650
5516,2023-08-18 19:00:00,East,Phone,Electronics,1,106,106
5517,2023-08-18 20:00:00,North,Phone,Accessories,1,831,831
5518,2023-08-18 21:00:00,South,Phone,Accessories,3,922,2766
5519,2023-08-18 22:00:00,South,Headphones,Accessories,4,639,2556
5520,2023-08-18 23:00:00,South,Headphones,Electronics,4,904,3616
5521,2023-08-19 00:00:00,North,Tablet,Electronics,2,311,622
5522,2023-08-19 01:00:00,South,Headphones,Accessories,1,288,288
5523,2023-08-19 02:00:00,North,Headphones,Electronics,1,174,174
5524,2023-08-19 03:00:00,West,Laptop,Electronics,3,853,2559
5525,2023-08-19 04:00:00,West,Tablet,Electronics,4,213,852
5526,2023-08-19 05:00:00,North,Tablet,Electronics,4,778,3112
5527,2023-08-19 06:00:00,East,Headphones,Electronics,2,717,1434
5528,2023-08-19 07:00:00,West,Laptop,Accessories,4,250,1000
5529,2023-08-19 08:00:00,South,Laptop,Accessories,4,535,2140
5530,2023-08-19 09:00:00,North,Tablet,Accessories,4,977,3908
5531,2023-08-19 10:00:00,South,Laptop,Accessories,3,183,549
5532,2023-08-19 11:00:00,South,Phone,Electronics,4,311,1244
5533,2023-08-19 12:00:00,East,Headphones,Accessories,2,878,1756
5534,2023-08-19 13:00:00,South,Phone,Accessories,4,933,3732
5535,2023-08-19 14:00:00,East,Tablet,Electronics,2,880,1760
5536,2023-08-19 15:00:00,West,Tablet,Electronics,3,560,1680
5537,2023-08-19 16:00:00,North,Laptop,Electronics,3,276,828
5538,2023-08-19 17:00:00,South,Laptop,Electronics,2,882,1764
5539,2023-08-19 18:00:00,North,Tablet,Accessories,3,411,1233
5540,2023-08-19 19:00:00,South,Tablet,Electronics,1,793,793
5541,2023-08-19 20:00:00,North,Phone,Electronics,1,258,258
5542,2023-08-19 21:00:00,South,Phone,Electronics,1,800,800
5543,2023-08-19 22:00:00,South,Laptop,Electronics,1,285,285
5544,2023-08-19 23:00:00,South,Phone,Electronics,1,570,570
5545,2023-08-20 00:00:00,South,Laptop,Electronics,3,408,1224
5546,2023-08-20 01:00:00,South,Laptop,Accessories,2,345,690
5547,2023-08-20 02:00:00,South,Headphones,Accessories,3,928,2784
5548,2023-08-20 03:00:00,South,Laptop,Accessories,4,483,1932
5549,2023-08-20 04:00:00,South,Phone,Electronics,1,141,141
5550,2023-08-20 05:00:00,South,Tablet,Electronics,1,384,384
5551,2023-08-20 06:00:00,North,Tablet,Accessories,3,399,1197
5552,2023-08-20 07:00:00,East,Phone,Accessories,4,535,2140
5553,2023-08-20 08:00:00,South,Tablet,Accessories,3,468,1404
5554,2023-08-20 09:00:00,East,Laptop,Accessories,2,973,1946
5555,2023-08-20 10:00:00,South,Tablet,Electronics,1,585,585
5556,2023-08-20 11:00:00,South,Phone,Accessories,3,535,1605
5557,2023-08-20 12:00:00,North,Tablet,Electronics,2,905,1810
5558,2023-08-20 13:00:00,West,Laptop,Electronics,1,527,527
5559,2023-08-20 14:00:00,West,Laptop,Electronics,1,280,280
5560,2023-08-20 15:00:00,North,Phone,Accessories,1,982,982
5561,2023-08-20 16:00:00,East,Phone,Accessories,4,997,3988
5562,2023-08-20 17:00:00,West,Phone,Accessories,3,976,2928
5563,2023-08-20 18:00:00,North,Headphones,Electronics,1,793,793
5564,2023-08-20 19:00:00,North,Headphones,Electronics,1,439,439
5565,2023-08-20 20:00:00,West,Laptop,Accessories,2,590,1180
5566,2023-08-20 21:00:00,East,Headphones,Electronics,3,594,1782
5567,2023-08-20 22:00:00,North,Headphones,Accessories,2,829,1658
5568,2023-08-20 23:00:00,South,Tablet,Electronics,3,262,786
5569,2023-08-21 00:00:00,East,Headphones,Electronics,1,657,657
5570,2023-08-21 01:00:00,East,Tablet,Electronics,4,555,2220
5571,2023-08-21 02:00:00,West,Phone,Electronics,2,191,382
5572,2023-08-21 03:00:00,West,Tablet,Electronics,4,204,816
5573,2023-08-21 04:00:00,South,Tablet,Electronics,4,818,3272
